qualifyId	driverId	number	position
9491	20	5	19
9492	849	6	20
9493	844	16	1
9494	830	1	2
9495	832	55	3
9496	815	11	4
9497	1	44	5
9498	847	63	6
9499	846	4	7
9500	817	3	8
9501	842	10	9
9502	4	14	10
9503	839	31	11
9504	822	77	12
9505	856	45	13
9506	855	24	14
9507	852	22	15
9508	849	6	16
9509	20	5	17
9510	840	18	18
9511	825	20	19
9512	854	47	20
9513	844	16	1
9514	815	11	2
9515	1	44	3
9516	832	55	4
9517	4	14	5
9518	846	4	6
9519	842	10	7
9520	830	1	8
9521	825	20	9
9522	852	22	10
9523	847	63	11
9524	840	18	12
9525	854	47	13
9526	20	5	14
9527	855	24	15
9528	822	77	16
9529	817	3	17
9530	839	31	18
9531	848	23	19
9532	849	6	20
9533	830	1	1
9534	844	16	2
9535	832	55	3
9536	815	11	4
9537	839	31	5
9538	1	44	6
9539	4	14	7
9540	847	63	8
9541	20	5	9
9542	846	4	10
9543	817	3	11
9544	822	77	12
9545	852	22	13
9546	855	24	14
9547	854	47	15
9548	848	23	16
9549	842	10	17
9550	825	20	18
9551	840	18	19
9552	849	6	20
9553	832	55	1
9554	844	16	2
9555	830	1	3
9556	815	11	4
9557	1	44	5
9558	847	63	6
9559	840	18	7
9560	846	4	8
9561	4	14	9
9562	822	77	10
9563	848	23	11
9564	20	5	12
9565	842	10	13
9566	855	24	14
9567	852	22	15
9568	825	20	16
9569	817	3	17
9570	839	31	18
9571	854	47	19
9572	849	6	20
9573	830	1	1
9574	847	63	2
9575	1	44	3
9576	815	11	4
9577	832	55	5
9578	822	77	6
9579	844	16	7
9580	846	4	8
9581	4	14	9
9582	839	31	10
9583	817	3	11
9584	855	24	12
9585	852	22	13
9586	842	10	14
9587	825	20	15
9588	854	47	16
9589	20	5	17
9590	840	18	18
9591	848	23	19
9592	849	6	20
9593	825	20	1
9594	830	1	2
9595	847	63	3
9596	846	4	4
9597	832	55	5
9598	839	31	6
9599	4	14	7
9600	1	44	8
9601	815	11	9
9602	844	16	10
9603	848	23	11
9604	842	10	12
9605	20	5	13
9606	817	3	14
9607	849	6	16
9608	855	24	17
9609	822	77	18
9610	852	22	19
9611	854	47	20
9612	840	18	15
9613	830	1	1
9614	815	11	2
9615	844	16	3
9616	832	55	4
9617	1	44	5
9618	847	63	6
9619	846	4	7
9620	839	31	8
9621	20	5	9
9622	817	3	10
9623	4	14	11
9624	852	22	12
9625	854	47	13
9626	840	18	14
9627	855	24	15
9628	825	20	16
9629	842	10	17
9630	822	77	18
9631	848	23	19
9632	849	6	20
9633	830	1	1
9634	815	11	2
9635	844	16	3
9636	832	55	4
9637	4	14	5
9638	847	63	6
9639	1	44	7
9640	840	18	8
9641	839	31	9
9642	807	27	10
9643	846	4	11
9644	822	77	12
9645	855	24	13
9646	852	22	14
9647	848	23	15
9648	858	2	16
9649	825	20	17
9650	857	81	18
9651	856	21	19
9652	842	10	20
9653	815	11	1
9654	844	16	2
9655	4	14	3
9656	847	63	4
9657	832	55	5
9658	840	18	6
9659	839	31	7
9660	1	44	8
9661	857	81	9
9662	842	10	10
9663	807	27	11
9664	855	24	12
9665	825	20	13
9666	822	77	14
9667	830	1	15
9668	852	22	16
9669	848	23	17
9670	856	21	18
9671	846	4	19
9672	858	2	20
9673	830	1	1
9674	847	63	2
9675	1	44	3
9676	4	14	4
9677	832	55	5
9678	840	18	6
9679	844	16	7
9680	848	23	8
9681	842	10	9
9682	807	27	10
9683	839	31	11
9684	852	22	12
9685	846	4	13
9686	825	20	14
9687	856	21	15
9688	857	81	16
9689	855	24	17
9690	858	2	18
9691	822	77	19
9692	815	11	20
9693	844	16	1
9694	830	1	2
9695	815	11	3
9696	832	55	4
9697	1	44	5
9698	4	14	6
9699	846	4	7
9700	852	22	8
9701	840	18	9
9702	857	81	10
9703	847	63	11
9704	839	31	12
9705	848	23	13
9706	822	77	14
9707	858	2	15
9708	855	24	16
9709	807	27	17
9710	825	20	18
9711	842	10	19
9712	856	21	20
9713	815	11	1
9714	4	14	2
9715	832	55	3
9716	825	20	4
9717	842	10	5
9718	847	63	6
9719	844	16	7
9720	839	31	8
9721	830	1	9
9722	822	77	10
9723	848	23	11
9724	807	27	12
9725	1	44	13
9726	855	24	14
9727	856	21	15
9728	846	4	16
9729	852	22	17
9730	840	18	18
9731	857	81	19
9732	858	2	20
9733	830	1	1
9734	4	14	2
9735	844	16	3
9736	839	31	4
9737	832	55	5
9738	1	44	6
9739	842	10	7
9740	847	63	8
9741	852	22	9
9742	846	4	10
9743	857	81	11
9744	856	21	12
9745	848	23	13
9746	840	18	14
9747	822	77	15
9748	858	2	16
9749	825	20	17
9750	807	27	18
9751	855	24	19
9752	815	11	20
9753	830	1	1
9754	832	55	2
9755	846	4	3
9756	842	10	4
9757	1	44	5
9758	840	18	6
9759	839	31	7
9760	807	27	8
9761	4	14	9
9762	857	81	10
9763	815	11	11
9764	847	63	12
9765	855	24	13
9766	856	21	14
9767	852	22	15
9768	822	77	16
9769	825	20	17
9770	848	23	18
9771	844	16	19
9772	858	2	20
9773	830	1	1
9774	807	27	2
9775	4	14	3
9776	1	44	4
9777	847	63	5
9778	839	31	6
9779	846	4	7
9780	832	55	8
9781	857	81	9
9782	848	23	10
9783	844	16	11
9784	815	11	12
9785	840	18	13
9786	825	20	14
9787	822	77	15
9788	852	22	16
9789	842	10	17
9790	856	21	18
9791	858	2	19
9792	855	24	20
9793	830	1	1
9794	844	16	2
9795	832	55	3
9796	846	4	4
9797	1	44	5
9798	840	18	6
9799	4	14	7
9800	807	27	8
9801	842	10	9
9802	848	23	10
9803	847	63	11
9804	839	31	12
9805	857	81	13
9806	822	77	14
9807	815	11	15
9808	852	22	16
9809	855	24	17
9810	858	2	18
9811	825	20	19
9812	856	21	20
9813	830	1	1
9814	846	4	2
9815	857	81	3
9816	844	16	4
9817	832	55	5
9818	847	63	6
9819	1	44	7
9820	848	23	8
9821	4	14	9
9822	842	10	10
9823	807	27	11
9824	840	18	12
9825	839	31	13
9826	858	2	14
9827	822	77	15
9828	815	11	16
9829	852	22	17
9830	855	24	18
9831	856	21	19
9832	825	20	20
9833	1	44	1
9834	830	1	2
9835	846	4	3
9836	857	81	4
9837	855	24	5
9838	844	16	6
9839	822	77	7
9840	4	14	8
9841	815	11	9
9842	807	27	10
9843	832	55	11
9844	839	31	12
9845	817	3	13
9846	840	18	14
9847	842	10	15
9848	848	23	16
9849	852	22	17
9850	847	63	18
9851	825	20	19
9852	858	2	20
9853	830	1	1
9854	844	16	2
9855	815	11	3
9856	1	44	4
9857	832	55	5
9858	857	81	6
9859	846	4	7
9860	847	63	8
9861	4	14	9
9862	840	18	10
9863	852	22	11
9864	842	10	12
9865	825	20	13
9866	822	77	14
9867	839	31	15
9868	848	23	16
9869	855	24	17
9870	858	2	18
9871	817	3	19
9872	807	27	20
9873	830	1	1
9874	846	4	2
9875	847	63	3
9876	848	23	4
9877	4	14	5
9878	832	55	6
9879	815	11	7
9880	857	81	8
9881	844	16	9
9882	858	2	10
9883	840	18	11
9884	842	10	12
9885	1	44	13
9886	852	22	14
9887	807	27	15
9888	855	24	16
9889	839	31	17
9890	825	20	18
9891	822	77	19
9892	859	40	20
9893	832	55	1
9894	830	1	2
9895	844	16	3
9896	847	63	4
9897	815	11	5
9898	848	23	6
9899	857	81	7
9900	1	44	8
9901	846	4	9
9902	4	14	10
9903	852	22	11
9904	859	40	12
9905	807	27	13
9906	822	77	14
9907	858	2	15
9908	855	24	16
9909	842	10	17
9910	839	31	18
9911	825	20	19
9912	840	18	20
9913	832	55	1
9914	847	63	2
9915	844	16	3
9916	846	4	4
9917	1	44	5
9918	825	20	6
9919	4	14	7
9920	839	31	8
9921	807	27	9
9922	859	40	10
9923	830	1	11
9924	842	10	12
9925	815	11	13
9926	848	23	14
9927	852	22	15
9928	822	77	16
9929	857	81	17
9930	858	2	18
9931	855	24	19
9932	840	18	20
9933	830	1	1
9934	857	81	2
9935	846	4	3
9936	844	16	4
9937	815	11	5
9938	832	55	6
9939	1	44	7
9940	847	63	8
9941	852	22	9
9942	4	14	10
9943	859	40	11
9944	842	10	12
9945	848	23	13
9946	839	31	14
9947	825	20	15
9948	822	77	16
9949	840	18	17
9950	807	27	18
9951	855	24	19
9952	858	2	20
9953	830	1	1
9954	847	63	2
9955	1	44	3
9956	4	14	4
9957	844	16	5
9958	857	81	6
9959	842	10	7
9960	839	31	8
9961	822	77	9
9962	846	4	10
9963	852	22	11
9964	832	55	12
9965	815	11	13
9966	848	23	14
9967	807	27	15
9968	858	2	16
9969	840	18	17
9970	859	40	18
9971	825	20	19
9972	855	24	20
9973	844	16	1
9974	846	4	2
9975	1	44	3
9976	832	55	4
9977	847	63	5
9978	830	1	6
9979	842	10	7
9980	839	31	8
9981	815	11	9
9982	857	81	10
9983	852	22	11
9984	855	24	12
9985	822	77	13
9986	825	20	14
9987	817	3	15
9988	807	27	16
9989	4	14	17
9990	848	23	18
9991	840	18	19
9992	858	2	20
9993	844	16	1
9994	832	55	2
9995	830	1	3
9996	817	3	4
9997	815	11	5
9998	1	44	6
9999	857	81	7
10000	847	63	8
10001	822	77	9
10002	855	24	10
10003	842	10	11
10004	807	27	12
10005	4	14	13
10006	848	23	14
10007	852	22	15
10008	839	31	16
10009	825	20	17
10010	840	18	18
10011	846	4	19
10012	858	2	20
10013	830	1	1
10014	844	16	2
10015	840	18	3
10016	4	14	4
10017	1	44	5
10018	847	63	6
10019	846	4	7
10020	832	55	8
10021	815	11	9
10022	857	81	10
10023	807	27	11
10024	839	31	12
10025	842	10	13
10026	825	20	14
10027	848	23	15
10028	852	22	16
10029	817	3	17
10030	822	77	18
10031	858	2	19
10032	855	24	20
10033	844	16	1
10034	832	55	2
10035	830	1	3
10036	847	63	4
10037	842	10	5
10038	848	23	6
10039	858	2	7
10040	822	77	8
10041	825	20	9
10042	4	14	10
10043	1	44	11
10044	815	11	12
10045	807	27	13
10046	840	18	14
10047	817	3	15
10048	846	4	16
10049	839	31	17
10050	855	24	18
10051	857	81	19
10052	852	22	20
10053	830	1	1
10054	844	16	2
10055	857	81	3
10056	847	63	4
10057	846	4	5
10058	852	22	6
10059	4	14	7
10060	807	27	8
10061	815	11	9
10062	842	10	10
10072	858	2	20
10073	830	1	1
10074	844	16	2
10075	847	63	3
10076	832	55	4
10077	815	11	5
10078	4	14	6
10079	846	4	7
10080	857	81	8
10081	1	44	9
10082	807	27	10
10083	852	22	11
10084	840	18	12
10085	848	23	13
10086	817	3	14
10087	825	20	15
10088	822	77	16
10089	855	24	17
10090	858	2	18
10091	839	31	19
10092	842	10	20
10093	830	1	1
10094	844	16	2
10095	815	11	3
10096	4	14	4
10097	857	81	5
10098	846	4	6
10099	847	63	7
10100	1	44	8
10101	852	22	9
10102	840	18	10
10112	855	24	20
10113	830	1	1
10114	832	55	2
10115	815	11	3
10116	846	4	4
10117	844	16	5
10118	857	81	6
10119	847	63	7
10120	852	22	8
10121	840	18	9
10122	4	14	10
10123	1	44	11
10124	848	23	12
10125	822	77	13
10126	825	20	14
10127	839	31	15
10128	807	27	16
10129	842	10	17
10130	817	3	18
10131	855	24	19
10132	830	1	1
10133	815	11	2
10134	846	4	3
10135	832	55	4
10136	4	14	5
10137	857	81	6
10138	1	44	7
10139	844	16	8
10140	847	63	9
10141	852	22	10
10142	817	3	11
10143	807	27	12
10144	822	77	13
10145	848	23	14
10146	839	31	15
10147	840	18	16
10148	842	10	17
10149	825	20	18
10150	858	2	19
10151	855	24	20
10152	830	1	1
10153	815	11	2
10154	4	14	3
10155	846	4	4
10156	857	81	5
10157	844	16	6
10158	832	55	7
10159	847	63	8
10160	807	27	9
10161	822	77	10
10162	840	18	11
10163	817	3	12
10164	839	31	13
10165	848	23	14
10166	842	10	15
10167	855	24	16
10168	825	20	17
10169	1	44	18
10170	852	22	19
10171	858	2	20
10172	830	1	1
10173	844	16	2
10174	832	55	3
10175	815	11	4
10176	846	4	5
10177	857	81	6
10178	847	63	7
10179	1	44	8
10180	807	27	9
10181	852	22	10
10182	840	18	11
10183	842	10	12
10184	839	31	13
10185	848	23	14
10186	4	14	15
10187	822	77	16
10188	858	2	17
10189	817	3	18
10190	825	20	19
10191	855	24	20
10192	830	1	1
10193	857	81	2
10194	846	4	3
10195	844	16	4
10196	832	55	5
10197	847	63	6
10198	852	22	7
10199	1	44	8
10200	817	3	9
10201	807	27	10
10211	858	2	20
10212	844	16	1
10213	857	81	2
10214	832	55	3
10215	846	4	4
10216	847	63	5
10217	830	1	6
10218	1	44	7
10219	852	22	8
10220	848	23	9
10221	842	10	10
10222	839	31	11
10223	807	27	12
10224	817	3	13
10225	840	18	14
10226	825	20	15
10227	4	14	16
10228	858	2	17
10229	815	11	18
10230	822	77	19
10231	855	24	20
10232	847	63	1
10233	830	1	2
10234	846	4	3
10235	857	81	4
10236	817	3	5
10237	4	14	6
10238	1	44	7
10239	852	22	8
10240	840	18	9
10241	848	23	10
10242	844	16	11
10243	832	55	12
10244	858	2	13
10245	825	20	14
10246	842	10	15
10247	815	11	16
10248	822	77	17
10249	839	31	18
10250	807	27	19
10251	855	24	20
10252	846	4	1
10253	830	1	2
10254	1	44	3
10255	847	63	4
10256	844	16	5
10257	832	55	6
10258	842	10	7
10259	815	11	8
10260	839	31	9
10261	857	81	10
10262	4	14	11
10263	822	77	12
10264	807	27	13
10265	840	18	14
10266	855	24	15
10267	825	20	16
10268	852	22	17
10269	817	3	18
10270	848	23	19
10271	858	2	20
10272	830	1	1
10273	846	4	2
10274	847	63	3
10275	832	55	4
10276	1	44	5
10277	844	16	6
10278	857	81	7
10279	815	11	8
10280	807	27	9
10281	839	31	10
10282	817	3	11
10283	825	20	12
10284	842	10	13
10285	852	22	14
10286	4	14	15
10287	848	23	16
10288	840	18	17
10289	822	77	18
10290	858	2	19
10291	855	24	20
10292	847	63	1
10293	1	44	2
10294	846	4	3
10295	830	1	4
10296	857	81	5
10297	807	27	6
10298	832	55	7
10299	840	18	8
10300	848	23	9
10301	4	14	10
10302	844	16	11
10303	858	2	12
10304	852	22	13
10305	855	24	14
10306	817	3	15
10307	822	77	16
10308	825	20	17
10309	839	31	18
10310	815	11	19
10311	842	10	20
